_id,song,orig,cover,in_album
5f12ed370bad3a78ca43f64c,"She's Gone",Hall & Oates,Daryl Hall,"Can't Stop Dreaming"
5f12ed370bad3a78ca43f64d,"She's Gone",Hall & Oates,jacksoul,Sleepless
5f12ed370bad3a78ca43f64e,"She's Gone",Hall & Oates,Matthew Marsden,Hits 99
5f12ed370bad3a78ca43f64f,"She's Gone",Hall & Oates,Tavares,Tavares
5f12ed370bad3a78ca43f650,"She's Got a Cause",Ministry,The Aliens,Another Prick in the Wall: A Tribute to Ministry
5f12ed370bad3a78ca43f651,"She's Got a New Spell",Billy Bragg,Broadway Calls,Broadway Calls / Teenage Bottlerocket
5f12ed370bad3a78ca43f652,"She's Got a Way",Billy Joel,Phil Keaggy & Friends,Acoustic Cafe
5f12ed370bad3a78ca43f653,"She's Got Everything",The Kinks,Droogs,Shangri-La - a Tribute to the Kinks
5f12ed370bad3a78ca43f654,"She's Got Everything",The Kinks,The Romantics,The Romantics
5f12ed370bad3a78ca43f655,"She's Got Everything",The Kinks,Weird Lovemakers,Live: Bigger Than a Cookie Better Than a Cake
5f12ed370bad3a78ca43f656,"She's Got You",Patsy Cline,Jimmy Buffett,Fruitcakes
5f12ed370bad3a78ca43f657,"She's Got You",Patsy Cline,Rhiannon Giddens,Tomorrow Is My Turn
5f12ed370bad3a78ca43f658,"She's in Love With the Boy",Trisha Yearwood,Valdy,Smorgas Bard
5f12ed370bad3a78ca43f659,"She's In Parties",Bauhaus,DEF Master,Satori (A Tribute To Bauhaus)
5f12ed370bad3a78ca43f65a,"She's in Parties",Bauhaus,Ikon,Secrets Within
5f12ed370bad3a78ca43f65b,"She's Leaving Home",The Beatles,Al Jarreau,Tenderness
5f12ed370bad3a78ca43f65c,"She's Leaving Home",The Beatles,Billy Bragg,Reaching to the Converted
5f12ed370bad3a78ca43f65d,"She's Leaving Home",The Beatles,Bryan Ferry,All This and World War II (disc 1)
5f12ed370bad3a78ca43f65e,"She's Leaving Home",The Beatles,Cheap Trick,Sgt. Pepper Live
5f12ed370bad3a78ca43f65f,"She's Leaving Home",The Beatles,Harry Nilsson,Pandemonium Shadow Show (disc 2)
5f12ed370bad3a78ca43f660,"She's Leaving Home",The Beatles,Kate Bush,Butterfly Kisses
5f12ed370bad3a78ca43f661,"She's Leaving Home",The Beatles,McCoy Tyner,I Got No Kick Against Modern Jazz
5f12ed370bad3a78ca43f662,"She's Leaving Home",The Beatles,Rick Wakeman,Tribute to the Beatles
5f12ed370bad3a78ca43f663,"She's Leaving Home",The Beatles,Syreeta,Motown Meets The Beatles
5f12ed370bad3a78ca43f664,"She's Leaving Home",The Beatles,Tori Amos,Tori Stories (disc 3)
5f12ed370bad3a78ca43f665,"She's Looking Good",Rodger Collins,David Lee Roth,Diamond Dave
5f12ed370bad3a78ca43f666,"She's Lost Control",Joy Division,Girls Against Boys,A Means to an End: The Music of Joy Division
5f12ed370bad3a78ca43f667,"She's Lost Control",Joy Division,Grace Jones,"New Wave Club Class-X, Volume 4"
5f12ed370bad3a78ca43f668,"She's Lost Control",Joy Division,Hole,"Rumors, Lies, and Media Rape"
5f12ed370bad3a78ca43f669,"She's Lost You",The Zephyrs,Joan Jett and the Blackhearts,Less Than Zero
5f12ed370bad3a78ca43f66a,"She's Mine",George Jones,Johnny Paycheck,Country Love Songs: Behind Closed Doors - Country Greats (disc 3)
5f12ed370bad3a78ca43f66b,"She's My Best Friend",The Velvet Underground,of Montreal,Rabid Chords 002: Tribute to the Velvet Underground (disc 1)
5f12ed370bad3a78ca43f66c,"She's My Best Friend",The Velvet Underground,The Wedding Present,"Heaven & Hell: A Tribute to the Velvet Underground, Volume One"
5f12ed370bad3a78ca43f66d,"She's My Bitch",Supersuckers,Electric Frankenstein,Electric Frankenstein
5f12ed370bad3a78ca43f66e,"She's No Lady",Lyle Lovett,Lou Rawls,At Last
5f12ed370bad3a78ca43f66f,"She's Not for You",Willie Nelson,Mark Lanegan,Twisted Willie
5f12ed370bad3a78ca43f670,"She's Not There",The Zombies,Crowded House,"Rarity Tapes, Volume 2: At Your B-Hest (disc 1)"
5f12ed370bad3a78ca43f671,"She's Not There",The Zombies,Neko Case,True Blood: Music From The HBO Original Series Volume 3
5f12ed370bad3a78ca43f672,"She's Not There",The Zombies,Santana,Moonflower (disc 2)
5f12ed370bad3a78ca43f673,"She's Not There",The Zombies,The Cruel Sea,Boys
5f12ed370bad3a78ca43f674,"She's Not There",The Zombies,The Litter,Distortions
5f12ed370bad3a78ca43f675,"She's Not There",The Zombies,The Ventures,Where the Action Is / Knock Me Out!
5f12ed370bad3a78ca43f676,"She's Not There",The Zombies,Tim Curry,Simplicity
5f12ed370bad3a78ca43f677,"She's Not There",The Zombies,UK Subs,The Singles 1978 - 1982
5f12ed370bad3a78ca43f678,"She's Not There",The Zombies,Vanilla Fudge,Vanilla Fudge
5f12ed370bad3a78ca43f679,"She's Out of My Life",Michael Jackson,Josh Groban,Closer
5f12ed370bad3a78ca43f67a,"She's Rare",Paul Kelly,Rebecca Barnard,The Women At The Well: The Songs Of Paul Kelly
5f12ed370bad3a78ca43f67b,"She's So Cold",The Rolling Stones,Glambeats Corp.,"Bossa n' Stones 2"
5f12ed370bad3a78ca43f67c,"She's So Fine",The Easybeats,You Am I,Beat Party!
5f12ed370bad3a78ca43f67d,"She's So High",Blur,Four Year Strong,Explains it All
5f12ed370bad3a78ca43f67e,"She's So High",Tal Bachman,Four Year Strong,Explains it All
5f12ed370bad3a78ca43f67f,"She's So High",Tal Bachman,Johan Becker,Hits for Kids: Sommarlov 2004
5f12ed370bad3a78ca43f680,"She's So High",Tal Bachman,Kurt Nilsen,I
5f12ed370bad3a78ca43f681,"She's That Kind of Mystery",Bill Morrissey,John Gorka,Bright Side of Down
5f12ed370bad3a78ca43f682,"She's the One",Ramones,Mad Sin,Break the Rules
5f12ed370bad3a78ca43f683,"She's the One",Ramones,Shonen Knife,Osaka Ramones: Tribute to The Ramones
5f12ed370bad3a78ca43f684,"She's the One",World Party,Robbie Williams,Greatest Hits
5f12ed370bad3a78ca43f685,Shhh,Tevin Campbell,Prince,Return of the Bump Squad (disc 1)
5f12ed370bad3a78ca43f686,Shiloh Town,Tim Hardin,Mark Lanegan,"I'll Take Care of You"
5f12ed370bad3a78ca43f687,Shimmer,Fuel,Bronson Arroyo,Covering the Bases
5f12ed370bad3a78ca43f688,Shimmy Shake,Billy Land,The Beatles,"Live at the Star Club in Hamburg (December 1962, Germany)"
5f12ed370bad3a78ca43f689,Shimmy Shimmy Ya,Wu-Tang Clan,Prince Fatty,Super Size
5f12ed370bad3a78ca43f68a,Shine,Collective Soul,Dolly Parton,Little Sparrow
5f12ed370bad3a78ca43f68b,Shine,Collective Soul,Pillar,Confessions
5f12ed370bad3a78ca43f68c,Shine,Collective Soul,The Holmes Brothers,Simple Truths
5f12ed370bad3a78ca43f68d,Shine,David Gray,Mary Black,Shine
5f12ed370bad3a78ca43f68e,Shine,Luther Vandross,Booty Luv,Boogie 2nite
5f12ed370bad3a78ca43f68f,Shine a Light,The Rolling Stones,Allison Crowe,Tidings
5f12ed370bad3a78ca43f690,Shine a Light,The Rolling Stones,Jennifer Warnes,Jennifer Warnes
5f12ed370bad3a78ca43f691,Shine On,The House of Love,Apoptygma Berzerk,You and Me Against the World
5f12ed370bad3a78ca43f692,Shine On,The House of Love,Bay Laurel,Bitter Intoxins
5f12ed370bad3a78ca43f693,Shine on You Crazy Diamond,Pink Floyd,Clawfinger,Out to Get Me
5f12ed370bad3a78ca43f694,Shine on You Crazy Diamond,Pink Floyd,Stone Temple Pilots,[non-album tracks]
5f12ed370bad3a78ca43f695,Shine On You Crazy Diamond,Pink Floyd,The Les Claypool Frog Brigade,"Live Frogs, Set 1"
5f12ed370bad3a78ca43f696,Shine on You Crazy Diamond,Pink Floyd,Transatlantic,Bridge Across Forever (bonus disc)
5f12ed370bad3a78ca43f697,Shine On You Crazy Diamond,Pink Floyd,Viktor Krauss,II
5f12ed370bad3a78ca43f698,Shine Silently,Nils Lofgren,Ringo Starr,Ringo Starr and His All-Starr Band
5f12ed370bad3a78ca43f699,Shining Light,Ash,Annie Lennox,The Annie Lennox Collection
5f12ed370bad3a78ca43f69a,Shining Light,Ash,Coldplay,"2002-08-29: Forum, London, UK (disc 2)"
5f12ed370bad3a78ca43f69b,Shining Moon,"Lightnin' Hopkins",Cowboy Junkies,Whites Off Earth Now!!
5f12ed370bad3a78ca43f69c,Shining Star,"Earth, Wind & Fire",Jerry Garcia Band,Shining Star (disc 1)
5f12ed370bad3a78ca43f69d,Shining Star,"Earth, Wind & Fire",Stryper,Against the Law
5f12ed370bad3a78ca43f69e,Shining Star,The Manhattans,Bette Midler,Bette
5f12ed370bad3a78ca43f69f,Shiny Happy People,R.E.M.,Alan Pinches,A Tribute To R.E.M.
5f12ed370bad3a78ca43f6a0,Shiny Happy People,R.E.M.,Mitch Easter,Surprise Your Pig: A Tribute to R. E. M.
5f12ed370bad3a78ca43f6a1,Shiny Happy People,R.E.M.,The Fatima Mansions,Valhalla Avenue
5f12ed370bad3a78ca43f6a2,Ship In A Bottle,Amanda McBroom,Barbara Cook,Live From London
5f12ed370bad3a78ca43f6a3,Ship in a Bottle,Amanda McBroom,Stacy Sullivan,At the Beginning
5f12ed370bad3a78ca43f6a4,Ship of Fools,Grateful Dead,Elvis Costello,Kojak Variety (bonus disc)
5f12ed370bad3a78ca43f6a5,Ship of Fools,Grateful Dead,The Persuasions,Might as Well...
5f12ed370bad3a78ca43f6a6,Ship Of Fools,John Cale,David J,On Glass: The Singles
5f12ed370bad3a78ca43f6a7,Ship of Fools,John Cale,Echo & The Bunnymen,Crystal Days 1979-1999 (disc 4)
5f12ed370bad3a78ca43f6a8,Ship of Fools,World Party,Something for Kate,Live at the Corner
5f12ed370bad3a78ca43f6a9,Ship Song,Nick Cave & The Bad Seeds,Lissie,Covered Up With Flowers
5f12ed370bad3a78ca43f6aa,Shipbuilding,Elvis Costello,Robert Wyatt,A Constant Source of Interuption...
5f12ed370bad3a78ca43f6ab,Shipbuilding,Elvis Costello,Suede,War Child: Help
5f12ed370bad3a78ca43f6ac,Shipbuilding,Elvis Costello,Tasmin Archer,Shipbuilding
5f12ed370bad3a78ca43f6ad,Shipbuilding,Elvis Costello & The Attractions,Robert Wyatt,Diving for Pearls
5f12ed370bad3a78ca43f6ae,Shipbuilding,Robert Wyatt,Elvis Costello,The Best of Elvis Costello: The First 10 Years
5f12ed370bad3a78ca43f6af,Shipbuilding,Robert Wyatt,The Unthanks,"Diversions, Volume 3: Songs From the Shipyards"
5f12ed370bad3a78ca43f6b0,Shipping Steel,Cold Chisel,The Flairz,Standing on the Outside: The Songs of Cold Chisel
5f12ed370bad3a78ca43f6b1,Ships,Ian Hunter,Barry Manilow,The Songs 1975 - 1990 (disc 1)
5f12ed370bad3a78ca43f6b2,Shirley,John Fred & His Playboy Band,"Shakin' Stevens",Greatest Hits
5f12ed370bad3a78ca43f6b3,Shit You Hear at Parties,Minutemen,Thurston Moore,Our Band Could Be Your Life (Tribute to D. Boon and the Minutemen)
5f12ed370bad3a78ca43f6b4,Shits Creek,Crumbsuckers,Kill Your Idols,This Is Just The Beginning
5f12ed370bad3a78ca43f6b5,Shiver Me Timbers,Tom Waits,Bette Midler,Live at Last (disc 1)
5f12ed370bad3a78ca43f6b6,Shivers,Young Charlatans,Screaming Jets,Tear of Thought
5f12ed370bad3a78ca43f6b7,Shivers,Young Charlatans,The Boys Next Door,The Tyranny of the Beat: Original Soundtracks
5f12ed370bad3a78ca43f6b8,Shock Me,KISS,Gilby Clarke,Spacewalk: A Salute to Ace Frehley
5f12ed370bad3a78ca43f6b9,Shock Me,KISS,Motorpsycho,Flaming Youth: A Norwegian Tribute to Kiss
5f12ed370bad3a78ca43f6ba,Shock Me,KISS,Red House Painters,Shock Me
5f12ed370bad3a78ca43f6bb,Shock the Monkey,Peter Gabriel,Ben Neill,Leaves From the Tree: A Tribute
5f12ed370bad3a78ca43f6bc,Shock the Monkey,Peter Gabriel,Coal Chamber,Chamber Music
5f12ed370bad3a78ca43f6bd,Shock the Monkey,Peter Gabriel,Don Ho,"When Pigs Fly: Songs You Never Thought You'd Hear"
5f12ed370bad3a78ca43f6be,Shock the Monkey,Peter Gabriel,Ozzy Osbourne,Singles Collection 2000
5f12ed370bad3a78ca43f6bf,Shock to the System,Billy Idol,Dope Stars Inc.,"10,000 Watts of Artificial Pleasures"
5f12ed370bad3a78ca43f6c0,Shock Wave,Black Sabbath,Cathedral,Masters of Misery - Black Sabbath: An Earache Tribute
5f12ed370bad3a78ca43f6c1,Shocker In Gloomtown,Guided by Voices,The Breeders,Head To Toe
5f12ed370bad3a78ca43f6c2,Shoehorn with Teeth,They Might Be Giants,"Da Vinci's Notebook","Bendy's Law"
5f12ed370bad3a78ca43f6c3,"Shoot 'em Down",Twisted Sister,Motörhead,Twisted Forever
5f12ed370bad3a78ca43f6c4,Shoot Out the Lights,Richard & Linda Thompson,Los Lobos,Ride This
5f12ed370bad3a78ca43f6c5,Shoot Out the Lights,Richard Thompson,Bob Mould,Poison Years
5f12ed370bad3a78ca43f6c6,Shoot Out the Lights,Richard Thompson,X,Beat the Retreat: Songs by Richard Thompson
5f12ed370bad3a78ca43f6c7,Shoot to Thrill,AC/DC,Frankenstein Drag Queens From Planet 13,Comeback in Black: A Punk Tribute to AC/DC
5f12ed370bad3a78ca43f6c8,Shoot to Thrill,AC/DC,Halestorm,ReAniMate 2.0: The CoVeRs eP
5f12ed370bad3a78ca43f6c9,Shoot to Thrill,AC/DC,Joe Lesté,Back in Black: A Tribute to AC/DC
5f12ed370bad3a78ca43f6ca,Shoot to Thrill,AC/DC,Marmalade,AC/DC Tribute: Backed in Black
5f12ed370bad3a78ca43f6cb,Shoot to Thrill,AC/DC,Night Horse,Classic Rock - Back in Black Redux
5f12ed370bad3a78ca43f6cc,Shoot to Thrill,AC/DC,Six Feet Under,Graveyard Classics 2
5f12ed370bad3a78ca43f6cd,Shoot to Thrill,AC/DC,Vitamin String Quartet,Back in Baroque: The String Tribute to AC/DC
5f12ed370bad3a78ca43f6ce,Shoot Your Shot,Junior Walker,The J. Geils Band,Blow Your Face Out
5f12ed370bad3a78ca43f6cf,Shooting Star,Bad Company,Golden Smog,Clerks
5f12ed370bad3a78ca43f6d0,Shooting Star,Bad Company,Iced Earth,The Melancholy E.P.
5f12ed370bad3a78ca43f6d1,Shooting Star,Bad Company,Puddle of Mudd,Re:(disc)overed
5f12ed370bad3a78ca43f6d2,Shooting Star,Bad Company,Tesla,Real to Reel: Reel 2
5f12ed370bad3a78ca43f6d3,Shooting Star,Harry Chapin,Pat Benatar,Synchronistic Wanderings (disc 3)
5f12ed370bad3a78ca43f6d4,Shoots and Ladders,Korn,Vitamin String Quartet,The Hurt Inside: A String Quartet Tribute to Korn
5f12ed370bad3a78ca43f6d5,Shop Around,The Miracles,Captain & Tennille,"Captain & Tennille's Greatest Hits"
5f12ed370bad3a78ca43f6d6,Shop Around,The Miracles,Helen Shapiro,"'Tops' With Me / Helen Hits Out!"
5f12ed370bad3a78ca43f6d7,Shoplifters Of The World Unite,The Smiths,Dare to Defy,"The World Still Won't Listen - A Tribute to the Smiths"
5f12ed370bad3a78ca43f6d8,Shoplifters of the World Unite,The Smiths,The Black Tulips,Nineteeneightyseven
5f12ed370bad3a78ca43f6d9,Shoplifting,The Slits,Senseless Things,The Singles
5f12ed370bad3a78ca43f6da,Shore Leave,Tom Waits,John Hammond,Wicked Grin
5f12ed370bad3a78ca43f6db,Shoreline,Broder Daniel,Anna Ternheim,Somebody Outside
5f12ed370bad3a78ca43f6dc,Short List,Mickey Jupp,Roger Chapman,Live in Hamburg
5f12ed370bad3a78ca43f6dd,Short Memory,Midnight Oil,The Superjesus,A Tribute to Midnight Oil
5f12ed370bad3a78ca43f6de,Short People,Randy Newman,Emma Pask,This Madness Called Love
5f12ed370bad3a78ca43f6df,Short People,Randy Newman,Saint Zero,"Punk Chartbusters, Volume 3 (disc 1)"
5f12ed370bad3a78ca43f6e0,Short People,Randy Newman,The Wannadies,Shorty
5f12ed370bad3a78ca43f6e1,Short Shorts,Royal Teens,The Salsoul Orchestra,Magic Journey
5f12ed370bad3a78ca43f6e2,Short Songs,Dead Kennedys,Spazz,"Sweatin' 3: Skatin' Satan and Katon"
5f12ed370bad3a78ca43f6e3,Shot by Both Sides,Magazine,Mansun,Kleptomania
5f12ed370bad3a78ca43f6e4,Shot by Both Sides,Magazine,Radiohead,Towering Above the Rest
5f12ed370bad3a78ca43f6e5,Shot Down,Larry Norman,Michael Anderson,One Way: The Songs of Larry Norman
5f12ed370bad3a78ca43f6e6,Shot Down,The Sonics,Cynics,"!!!Here Ain't the Sonics!!!"
5f12ed370bad3a78ca43f6e7,Shot Down,The Sonics,The Mummies,Never Been Caught
5f12ed370bad3a78ca43f6e8,Shot Down in Flames,AC/DC,Spahn Ranch,Covered In Black : An Industrial Tribute to the Kings of High Voltage AC/DC
5f12ed370bad3a78ca43f6e9,Shot Full of Love,Juice Newton,Billy Ray Cyrus,Shot Full of Love
5f12ed370bad3a78ca43f6ea,Shot in the Dark,Ozzy Osbourne,Children of Bodom,Follow the Reaper
5f12ed370bad3a78ca43f6eb,Shot of Love,Bob Dylan,PJ Harvey,B-sides (disc 1)
5f12ed370bad3a78ca43f6ec,Shotgun,Junior Walker,Cilla Black,The Abbey Road Decade 1963-1973 (disc 2)
5f12ed370bad3a78ca43f6ed,Shotgun,Junior Walker,Clarence Clemons,A Night With Mr. C
5f12ed370bad3a78ca43f6ee,Shotgun,Junior Walker,Vanilla Fudge,Live: The Best of Vanilla Fudge
5f12ed370bad3a78ca43f6ef,Shotgun,Junior Walker and The All Stars,Richard Elliot,Crush
5f12ed370bad3a78ca43f6f0,Shotgun Angel,Daniel Amos,"The 77's",When Worlds Collide: A Tribute to Daniel Amos
5f12ed370bad3a78ca43f6f1,Shotgun Boogie,Tennessee Ernie Ford,Don Walser,Rolling Stone From Texas
5f12ed370bad3a78ca43f6f2,Shotgun Down the Avalanche,Shawn Colvin,"Maura O'Connell",Stories
5f12ed370bad3a78ca43f6f3,Shotgun Willie,Willie Nelson,Tenderloin,Twisted Willie
5f12ed370bad3a78ca43f6f4,Should I,Chad & Jeremy,Hep Stars,Hep Stars Bästa
5f12ed370bad3a78ca43f6f5,Should I Let You In?,Belinda Carlisle,The Graces,Perfect View
5f12ed370bad3a78ca43f6f6,Should I Stay or Should I Go,The Clash,Die Toten Hosen,Warum werde ich nicht satt?
5f12ed370bad3a78ca43f6f7,Should I Stay or Should I Go,The Clash,Gorilla Biscuits,Walter Sings the Hits...
5f12ed370bad3a78ca43f6f8,Should I Stay or Should I Go,The Clash,Ice Cube,Burning London: The Clash Tribute
5f12ed370bad3a78ca43f6f9,Should I Stay or Should I Go,The Clash,Kylie Minogue,Intimate and Live (disc 2)
5f12ed370bad3a78ca43f6fa,Should I Stay or Should I Go,The Clash,Living Colour,Biscuits
5f12ed370bad3a78ca43f6fb,Should I Stay or Should I Go,The Clash,MakroSoft,Stereo Also Playable Mono
5f12ed370bad3a78ca43f6fc,Should I Stay or Should I Go,The Clash,MxPx,On the Cover II
5f12ed370bad3a78ca43f6fd,Should I Stay or Should I Go,The Clash,Robbie Williams,Live at Slane Castle (disc 2)
5f12ed370bad3a78ca43f6fe,Should I Stay or Should I Go,The Clash,Skin,Skin (bonus disc)
5f12ed370bad3a78ca43f6ff,"Should I Stay, or Should I Go",The Clash,Powerman 5000,Copies Clones & Replicants
5f12ed370bad3a78ca43f700,Should’ve Been Us,Tori Kelly,Alex G,"Should've Been Us - Single"
5f12ed370bad3a78ca43f701,Shoulder Hopper,Surf Punks,Your Mother,One Big Inside Joke
5f12ed370bad3a78ca43f702,"Shouldn't have done that",Depeche Mode,Systema The Affliction,I sometimes wish I was famous
5f12ed370bad3a78ca43f703,"Should've Listened",Nickelback,Travis Tritt,The Storm
5f12ed370bad3a78ca43f704,Shout,Lulu,Bon Jovi,Telling Stories at the China Club
5f12ed370bad3a78ca43f705,Shout,Lulu,Green Day,Pop Disaster Tour 2002
5f12ed370bad3a78ca43f706,Shout,Lulu,Sparks,The Hell Collection
5f12ed370bad3a78ca43f707,Shout,Lulu,The Mint Juleps,One Time
5f12ed370bad3a78ca43f708,Shout,Tears for Fears,At Vance,No Escape
5f12ed370bad3a78ca43f709,Shout,Tears for Fears,Atrocity,Werk 80
5f12ed370bad3a78ca43f70a,Shout,Tears for Fears,Concrete Blonde,Mexican Moon
5f12ed370bad3a78ca43f70b,Shout,Tears for Fears,Disturbed,The Sickness
5f12ed370bad3a78ca43f70c,Shout,Tears for Fears,Shunt,Newer Wave 2.0
5f12ed370bad3a78ca43f70d,Shout,The Isley Brothers,Billy Joel,My Lives (disc 3: 1989-1999)
5f12ed370bad3a78ca43f70e,Shout,The Isley Brothers,Joan Jett,Bad Reputation
5f12ed370bad3a78ca43f70f,Shout,The Isley Brothers,"Johnny O'Keefe",4KQ 50th Anniversary Album (disc 1)
5f12ed370bad3a78ca43f710,Shout,The Isley Brothers,M.O.D.,"Surfin' M.O.D."
5f12ed370bad3a78ca43f711,Shout,The Isley Brothers,The Shangri-Las,Greatest Hits
5f12ed370bad3a78ca43f712,Shout,The Isley Brothers,The Trammps,Trammps
5f12ed370bad3a78ca43f713,Shout,The Isley Brothers,Tom Petty and the Heartbreakers,Pack Up the Plantation Live
5f12ed370bad3a78ca43f714,Shout and Shimmy,James Brown,The Who,My Generation (Deluxe Edition) (disc 1)
5f12ed370bad3a78ca43f715,Shout at the Devil,Mötley Crüe,Hollywood Undead,Desperate Measures
5f12ed370bad3a78ca43f716,Shout at the Devil,Mötley Crüe,The Electric Hellfire Club,Unholy Roller
5f12ed370bad3a78ca43f717,Shout Bamalama,Otis Redding,The Fantastic Johnny C,Boogaloo Down Broadway
5f12ed370bad3a78ca43f718,Shout Bamalama,Otis Redding,Wet Willie,Greatest Hits
5f12ed370bad3a78ca43f719,Shout it out loud,KISS,Dumdum Boys,Schlägers
5f12ed370bad3a78ca43f71a,Shout It Out Loud,KISS,Pretty Boy Floyd,The Ultimate Pretty Boy Floyd
5f12ed370bad3a78ca43f71b,Shout It Out Loud,KISS,Sack Trick,Sheep in Kiss Make-Up
5f12ed370bad3a78ca43f71c,Shout It Out Loud,KISS,Stryper,The Covering
5f12ed370bad3a78ca43f71d,Shout It Out Loud,KISS,Vitamin String Quartet,The String Quartet Tribute to Kiss
5f12ed370bad3a78ca43f71e,Shout It Out Loud,KISS,Zeke,Kicked In The Teeth
5f12ed370bad3a78ca43f71f,Shout to the Lord,Darlene Zschech,Carman,"Passion for Praise, Volume 1"
5f12ed370bad3a78ca43f720,Shout to the Lord,Darlene Zschech,Skillet,Ardent Worship: Skillet Live
5f12ed370bad3a78ca43f721,Shout to the Lord,Darlene Zschech,VeggieTales,Here I Am to Worship
5f12ed370bad3a78ca43f722,Shout to the North,Delirious?,Anthony Chan,Intimate Worship
5f12ed370bad3a78ca43f723,Shout to the North,Delirious?,Bethel College Chapel Band,Let My Words Be Few
5f12ed370bad3a78ca43f724,Shout to the North,Delirious?,Brownsville Youth,Worship from Peansacola
5f12ed370bad3a78ca43f725,Shout to the North,Delirious?,Charlie Hall,The Road to OneDay
5f12ed370bad3a78ca43f726,Shout to the North,Delirious?,Gmoapartie,Step by Step
5f12ed370bad3a78ca43f727,Shout to the North,Delirious?,Group Publishing - Lava Lava Island,Sing & Play Bay
5f12ed370bad3a78ca43f728,Shout to the North,Delirious?,Martin J. Smith,Ultimate Worship Collection (disc 3)
5f12ed370bad3a78ca43f729,Shout to the North,Delirious?,New Life Church (Ross Parsley),Around Your Throne
5f12ed370bad3a78ca43f72a,Shout to the North,Delirious?,Rivertribe,Did You Feel the Mountains Tremble
5f12ed370bad3a78ca43f72b,Shout to the North,Delirious?,Robin Mark,Revival in Belfast
5f12ed370bad3a78ca43f72c,Shout to the Top,The Style Council,Robbers on High Street,Buffet Libre Rewind 2
5f12ed370bad3a78ca43f72d,Shout!,The Isley Brothers,Lulu & The Luvvers,The Greatest Hits
5f12ed370bad3a78ca43f72e,Shouting and Pointing,Mott the Hoople,"Down 'n' Outz",My Regeneration
5f12ed370bad3a78ca43f72f,Shove,L7,Cosmic Psychos,Go the Hack
5f12ed370bad3a78ca43f730,Show and Tell,Richard Barone,Marti Jones,Unsophisticated Time
5f12ed370bad3a78ca43f731,Show Biz Kids,Steely Dan,Rickie Lee Jones,"It's Like This"
5f12ed370bad3a78ca43f732,Show Me Heaven,Maria McKee,Jessica Andrews,Who I Am
5f12ed370bad3a78ca43f733,Show Me Heaven,Maria McKee,Laura Branigan,The Best of Branigan
5f12ed370bad3a78ca43f734,Show Me Heaven,Maria McKee,Robin Zander,Robin Zander
5f12ed370bad3a78ca43f735,Show Me Heaven,Maria McKee,Tina Arena,"Don't Ask"
5f12ed370bad3a78ca43f736,Show Me the Way,Peter Frampton,Dinosaur Jr.,Dinosaur Jr.
5f12ed370bad3a78ca43f737,Show No Mercy,Slayer,Imprecation,Post Mortem: A Tribute to Slayer (Disc 1)
5f12ed370bad3a78ca43f738,Show The Way,David Wilcox,Kim Hill,Arms Of Mercy
5f12ed370bad3a78ca43f739,Show You the Way to Go,The Jackson Five,Dannii Minogue,Ruby Trax (disc 1)
5f12ed370bad3a78ca43f73a,Showbiz Blues,Fleetwood Mac,Gary Moore,Blues for Greeny
5f12ed370bad3a78ca43f73b,Showbiz Blues,Fleetwood Mac,Rory Gallagher,Black & White Blues (disc 2)
5f12ed370bad3a78ca43f73c,Showdown,Electric Light Orchestra,Asia,Archiva 2
5f12ed370bad3a78ca43f73d,Shower the People,James Taylor,Babyface,Playlist
5f12ed370bad3a78ca43f73e,Showroom Dummies,Kraftwerk,DMX Krew,Freddy Fresh Presents Abstract Funk Theory
5f12ed370bad3a78ca43f73f,Showroom Dummies,Kraftwerk,Duran Duran,"2007-11-01: Ethel Barrymore Theatre Broadway, New York City, NY, USA"
5f12ed370bad3a78ca43f740,Showroom Dummies,Kraftwerk,Harry Pussy,Harry Pussy
5f12ed370bad3a78ca43f741,Showroom Dummies,Kraftwerk,Leéther Strip,Krafty Move: An Electronic Tribute to Kraftwerk
5f12ed370bad3a78ca43f742,Showroom Dummies,Kraftwerk,Melt-Banana,Musique Non Stop: A Tribute to Kraftwerk
5f12ed370bad3a78ca43f743,Showroom Dummies,Kraftwerk,Reload,Cracking the Code - Tribute to Kraftwerk
5f12ed370bad3a78ca43f744,Showroom Dummies,Kraftwerk,Role Model,8-Bit Operators: The Music of Kraftwerk
5f12ed370bad3a78ca43f745,Showroom Dummies,Kraftwerk,Señor Coconut,King Kamehameha Club 04
5f12ed370bad3a78ca43f746,Showroom Dummies,Kraftwerk,Thee Hyphen,Krafty Move: An Electronic Tribute to Kraftwerk
5f12ed370bad3a78ca43f747,Shut de Do,Randy Stonehill,Acappella,"Travelin' Shoes"
5f12ed370bad3a78ca43f748,Shut de Do,Randy Stonehill,Azusa Pacific University Choir and Orchestra,Laughter & Joy
5f12ed370bad3a78ca43f749,Shut de Do,Randy Stonehill,Cae Gauntt,C.A.E.
5f12ed370bad3a78ca43f74a,Shut de Do,Randy Stonehill,Donald Lawrence & The Tri-City Singers,"A Songwriter's Point of View"
5f12ed370bad3a78ca43f74b,Shut de Do,Randy Stonehill,Nia,Hungry Hearts
5f12ed370bad3a78ca43f74c,Shut de Do,Randy Stonehill,SKRUK,På nytt
5f12ed370bad3a78ca43f74d,Shut de Do,Randy Stonehill,Stanford University Talisman,"No Murmur, No Zealots"
5f12ed370bad3a78ca43f74e,Shut de Do,Randy Stonehill,The Clumsy Lovers,Smart Kid
